indice,Titulo,Año,Autor_norm,Afiliacion1,Afiliacion2,ISBN,ISSN,Doi,URL,Area,Subarea,Keywords,Abstract
IEEE_SIAV_0006,MMDA: A Multimodal and Multisource Domain Adaptation Method for Cross-Subject Emotion Recognition From EEG and Eye Movement Signals,2025,M. Jiménez-Guarneros; G. Fuentes-Pineda; J. Grande-Barreto,"Department of Computer Science, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas (IIMAS), Universidad Nacional Autónoma de México (UNAM), Coyoacán, Ciudad de México, Mexico; Department of Computer Science, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas (IIMAS), Universidad Nacional Autónoma de México (UNAM), Coyoacán, Ciudad de México, Mexico; Information Technology Engineering, Universidad Politécnica de Puebla, Cuanalá, Puebla, Mexico",,,2329-924X,10.1109/tcss.2024.3519300,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10819285,SIAV,,Deep learning;electroencephalogram (EEG);eye movement (EM);multimodal emotion recognition (MER);multimodal unsupervised domain adaptation (UDA);multisource domain adaptation (MDA),"Multimodal emotion recognition from electroencephalogram (EEG) and eye movement signals has shown to be a promising approach to provide more discriminative information about human emotional states. However, most current works rely on a subject-dependent approach, limiting their applicability to new users. Recently, some studies have explored multimodal domain adaptation to address the mentioned issue by transferring information from known subjects to new ones. Unfortunately, existing methods are still exposed to negative transfer as a suboptimal distribution alignment is performed between subjects, while irrelevant information is not discarded. In this article, we present a multimodal and multisource domain adaptation (MMDA) method, which adopts the following three strategies: 1) marginal and conditional distribution alignments must be performed between each known subject and a new one; 2) relevant distribution alignments must be prioritized to avoid a negative transfer; and 3) modality fusion results should be improved by extracting more discriminative features from EEG signals and selecting relevant features across modalities. Our proposed method was evaluated with leave-one-subject-out cross validation on four public datasets: SEED, SEED-GER, SEED-IV, and SEED-V. Experimental results show that our proposal outperforms state-of-the-art results for each dataset when subject data from different sessions are combined into a single dataset. Moreover, MMDA exceeds the state of the art in 8 out of 11 different sessions when each session is evaluated."
IEEE_SIAV_0007,Deep learning for Chagas disease: YOLOv8-based automatic detection of amastigote nests,2025,D. Sosa; B. Vázquez; N. Hevia-Montiel,"Ingeniería en Robótica Computacional, Universidad Politécnica de Yucatán, Mérida, Yucatán, Mexico; Unidad Académica del Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas en el Estado de Yucatán, Universidad Nacional Autónoma de México, Mérida, Yucatán, Mexico; Unidad Académica del Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas en el Estado de Yucatán, Universidad Nacional Autónoma de México, Mérida, Yucatán, Mexico",,979-8-3315-5456-9,,10.1109/sipaim67325.2025.11283341,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11283341,SIAV,,Chagas disease;YOLOv8;deep learning;computer vision;object detection;biomedical imaging,"Chagas disease, caused by the Trypanosoma cruzi parasite, remains a global public health problem, with cases reported even outside its traditional endemic areas. Its primary clinical manifestation occurs at the cardiac level, characterized by the formation of amastigote nests. This work presents a deep learning algorithm for automatic detection of amastigote nests in cardiac histopathological images obtained from a murine model. For the nests’ detection, a YOLOv8-based architecture was trained on histological images performing a 5-fold cross-validation, while the final tests were carried out with data unseen by the YOLOv8 from four image groups of different post-infection days. In training stage, YOLOv8 achieved 97.9% in accuracy, 98.6±0.3% in precision, and 97.2±0.8% in recall, while in the final test, the best result identified was 78.6% in accuracy, 76.4% in precision, and 81.1% in recall on images at 100× magnification. These metrics reveal the model’s ability to generalize well and its high sensitivity to unseen data. The results of this study show that the proposed algorithm is capable of identifying amastigote nests, which may be useful in clinical areas to understand the damage caused by Trypanosoma cruzi infection."
IEEE_SIAV_0008,Automatic Segmentation of the Left Ventricle Through the Cardiac Cycle in Pediatric Echocardiography Videos Using SegFormer Architecture,2025,M. Mateu; J. Olveres; B. Escalante-Ramírez; M. -J. Raboisson; J. Miró; L. Duong,"Department of Software and IT, École de Technologie Supérieure, Montreal, Canada; Department of Electrical Engineering, Universidad Nacional Autónoma de México (UNAM), Mexico City, Mexico; Department of Electrical Engineering, Universidad Nacional Autónoma de México (UNAM), Mexico City, Mexico; Department of Cardiology, Centre Hospitalier Universitaire Sainte-Justine, Montreal, Canada; Department of Cardiology, Centre Hospitalier Universitaire Sainte-Justine, Montreal, Canada; Department of Software and IT, École de Technologie Supérieure, Montreal, Canada",,979-8-3315-8618-8,2694-0604,10.1109/embc58623.2025.11253506,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11253506,SIAV,,Heart;Measurement;Image segmentation;Accuracy;Echocardiography;Semantics;Computer architecture;Transformers;Videos;Diseases,"Echocardiography generates real-time results, aiding in examination and diagnosis. It is widely used for detecting congenital heart disease (CHD), evaluating risk, and guiding treatment strategies in pediatric cardiology. However, the complexity of these images makes their interpretation and analysis challenging, often leading to inter-observer variability. This research aims to develop an automated left ventricle (LV) segmentation method throughout the full cardiac cycle for pediatric echocardiography videos using a semantic Transformer model known as SegFormer. The goal is to support the analysis of clinical imaging techniques. In recent years, semantic Transformers have demonstrated significant effectiveness in segmentation tasks, making them highly suitable choice for this application. To achieve accurate LV segmentation through the cardiac cycle, the SegFormer model is trained using the EchoNet-Peds dataset, which consists of annotated pediatric echocardiography videos. The initial training phase includes segmenting the left ventricle images at the end of systole and the end of diastole, with performance evaluated based on accuracy, mean absolute error (MAE), recall and Dice score metrics to compare with other pediatric segmentation methods. As a final result, this research produces segmented left ventricle videos throughout the cardiac cycle for different pediatric echocardiography videos.Clinical RelevanceBy applying a semantic Transformer to pediatric echocardiography for automated LV segmentation, the quantification of key cardiac parameters such as ejection fraction, end of diastole, and end of systole is improved, leading to greater accuracy and providing more valuable information for medical staff. Consequently, a tool capable of efficiently processing large volumes of data can significantly facilitate and support the diagnosis process for pediatric patients"
IEEE_SIAV_0009,Multimodal Semi-Supervised Domain Adaptation Using Cross-Modal Learning and Joint Distribution Alignment for Cross-Subject Emotion Recognition,2025,M. Jiménez-Guarneros; G. Fuentes-Pineda; J. Grande-Barreto,"Department of Computer Science, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas (IIMAS), Universidad Nacional Autónoma de México (UNAM), Mexico City, Mexico; Department of Computer Science, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas (IIMAS), Universidad Nacional Autónoma de México (UNAM), Mexico City, Mexico; Department of Information Technology Engineering, Universidad Politécnica de Puebla, Puebla, Mexico",,,1557-9662,10.1109/tim.2025.3551924,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10929649,SIAV,,Deep learning;electroencephalogram (EEG);emotion recognition;eye movement (EM);multimodal semi-supervised domain adaptation (SSDA),"Multimodal physiological data from electroencephalogram (EEG) and eye movement (EM) signals have been shown to be useful in effectively recognizing human emotional states. Unfortunately, individual differences reduce the applicability of existing multimodal classifiers to new users, as low performance is usually observed. Indeed, existing works mainly focus on multimodal domain adaptation from a labeled source domain and unlabeled target domain to address the mentioned problem, transferring knowledge from known subjects to new one. However, a limited set of labeled target data has not been effectively exploited to enhance the knowledge transfer between subjects. In this article, we propose a multimodal semi-supervised domain adaptation (SSDA) method, called cross-modal learning and joint distribution alignment (CMJDA), to address the limitations of existing works, following three strategies: 1) discriminative features are exploited per modality through independent neural networks; 2) correlated features and consistent predictions are produced between modalities; and 3) marginal and conditional distributions are encouraged to be similar between the labeled source data, limited labeled target data, and abundant unlabeled target data. We conducted comparison experiments on two public benchmarks for emotion recognition, SEED-IV and SEED-V, using leave-one-out cross-validation (LOOCV). Our proposal achieves an average accuracy of 92.50%–96.13% across the three available sessions on SEED-IV and SEED-V, only including three labeled target samples per class from the first recorded trial."
IEEE_SIAV_0010,Fast Taylor-Fourier Transform for Monitoring Modern Power Grids With Real-Time Dynamic Harmonic Estimation,2024,J. A. d. l. O. Serna; A. Zamora-Mendez; G. E. Mejia-Ruiz; M. R. A. Paternina; D. Dotta; L. Lugnani; M. Garcia; P. R. D. R. Silva,"Department of Electrical Engineering, Autonomous University of Nuevo Leon, Monterrey, NL, Mexico; Electrical Engineering Faculty, State University of Michoacan, Morelia, Mexico; Electrical Engineering-Power Systems, Universidad Nacional Autónoma de México, Mexico, Mexico; Department of Electrical Engineering, Universidad Nacional Autónoma de México, Mexico, Mexico; Department of Electrical Engineering, University of Campinas, Campinas, Brazil; Department of Electrical Engineering, University of Campinas, Campinas, Brazil; Department of Electrical Engineering, University of Campinas, Campinas, Brazil; Department of Electrical Engineering, University of Campinas, Campinas, Brazil",,,1937-4208,10.1109/tpwrd.2024.3400157,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10529327,SIAV,,Phasor estimation;frequency;rate-of-change-of-frequency;phasor measurement unit;fast taylor-fourier transform,"This paper proposes the FTFT for the real-time monitoring of modern power grids through dynamic harmonic estimations. The FTFT results from the DTTFT implemented with the FFT, instead of its filter bank implementation. In FTFT, the harmonic Taylor-Fourier coefficients are obtained in batch, and from these complex coefficients, estimates of frequency, amplitude, and RoCoF are obtained. The FTFT is embedded in two low-cost platforms, one consisting of a digital signal processor (DSP) coded using C programming language, and a development PMU (D-PMU); where a computationally efficient calculation of the FTFT is coded in both platforms. Both platforms process instantaneous voltage and current signals, rendering phasor and harmonic estimates as if they were extracted by the impulse response of a set of FIR filters and their first and second differentiators of the DTTFT. The phasor and harmonic estimations are accomplished using a sliding window that updates sample by sample, instantaneously providing amplitude, phase, frequency, and RoCoF estimations at the fundamental and harmonic frequencies with a high reporting rate. Experimental results confirm the proposition's performance, precision, and effectiveness under steady-state conditions, sudden changes, and harmonic analysis."
IEEE_SIAV_0011,In-Silico Trained AI for Enhanced T2 Spectrum Imaging and Myelin Water Fraction Mapping in Preclinical 7T MRI,2024,D. Vallejo-Aldana; A. Ramírez-Manzanares; E. J. Canales-Rodríguez; T. Yu; A. Cisneros-Mejorado; L. Concha; J. Rafael-Patiño; J. -P. Thiran,"Computer Science Department, Centro de Investigación en Matemáticas A.C, Guanajuato, México; Computer Science Department, Centro de Investigación en Matemáticas A.C, Guanajuato, México; Signal Processing Laboratory (LTS5), École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; Signal Processing Laboratory (LTS5), École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; Instituto de Neurobiología, Universidad Nacional Autónoma de México, Juriquilla, México; Instituto de Neurobiología, Universidad Nacional Autónoma de México, Juriquilla, México; Signal Processing Laboratory (LTS5), École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; Signal Processing Laboratory (LTS5), École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland",,979-8-3503-1333-8,1945-8452,10.1109/isbi56570.2024.10635246,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10635246,SIAV,,In-silico;Machine learning;Brain;MRI;Myelin water imaging;Pre-clinical data.,"This study introduces a Machine Learning (ML) approach for estimating the T2 spectrum and myelin water fraction (MWF) using multi-echo T2 (MET2) data from preclinical 7T Magnetic Resonance Imaging (MRI) scanners. ML methods have shown promise in MWF estimation, outperforming Regularized Non-Negative Least Squares (RNNLS). However, existing ML methods were optimized for high signal-to-noise ratios (SNR) typical of 3T clinical MET2 data with larger voxel sizes. We adapted the Model-Informed Machine Learning (MIML) method to handle challenges in preclinical 7T MRI, including reduced voxel sizes, elevated noise levels (SNR=30-60), and shifts in T2 lobes. Results from in-silico simulated data demonstrate the superior performance of the proposed multi-layer-perceptron-based solution over RNNLS. Validation with ME T2 data from two mice—a healthy control and a cuprizone-exposed pathological mouse—confirms the ML method’s success in identifying cuprizone-induced demyelination. Our study showcases the adaptability and enhanced performance of the MIML approach under challenging preclinical 7T MRI conditions, contributing to the advancement of MWF estimation methods in high-field MRI settings."
IEEE_SIAV_0012,Color Image Protection via Quantum Encryption and HVS-Based Mini-Block Data Hiding,2025,L. Olvera-Martinez; M. Cedillo-Hernandez; C. Diaz-Rodriguez; L. Faustinos-Morales,"Instituto Politécnico Nacional Escuela Superior de Ingeniería, Mecánica y Eléctrica Unidad Culhuacan, CDMX, México; Instituto Politécnico Nacional Escuela Superior de Ingeniería, Mecánica y Eléctrica Unidad Culhuacan, CDMX, México; Instituto Politécnico Nacional Escuela Superior de Ingeniería, Mecánica y Eléctrica Unidad Culhuacan, CDMX, México; Universidad Nacional Autónoma de Mexico, CDMX, Mexico",,979-8-3315-7442-0,,10.1109/icfsp67350.2025.11353827,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353827,SIAV,,Braided Quantum;Quantum Operators;Dynamic Matrices;Finite Fields,"With the growing demand for secure and efficient digital image processing, the integration of data hiding and encryption techniques has become essential to ensure both confidentiality and integrity of visual information. This paper proposes a hybrid approach that combines a low complexity steganographic scheme for binary and color images with a computationally efficient encryption technique inspired by quantum operators. In the data hiding component, an RGB channel of a color image is selected, and its least significant bit plane is extracted. This bit plane is then divided into suitable blocks, and HVS-based encoding tables are used to embed the information within these blocks, achieving high embedding capacity while preserving visual quality. In parallel, the encryption stage operates on color images and is based on a novel operator model that simulates quantum behaviors such as creation, exchange, and annihilation, enabling effective protection without requiring intensive mathematical processing. Experimental validation confirms the robustness of the combined approach through quality metrics such as PSNR, SSIM and entropy."
IEEE_SIAV_0013,Large-Scale Validation and Analysis of the Rejection Capacity in Entropic Associative Memory,2025,Á. F. Bórquez; R. Morales; L. A. Pineda,"Universidad de Sonora, Guadalajara, Jalisco, México; Universidad de Guadalajara, Guadalajara, Jalisco, México; Universidad Nacional Autónoma de México, Guadalajara, Jalisco, México",,979-8-3315-9026-0,2332-5712,10.1109/enc68268.2025.11311908,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11311908,SIAV,,Entropic Associative Memory;Quick Draw;scalability;open-set recognition;rejection,"The Entropic Associative Memory (EAM) is a cognitively inspired computational model that combines probabilistic recognition with an efficient pattern storage and retrieval architecture. Previous evaluations, limited to small domains of about ten classes and a few thousand instances per class, showed promising results in classification and reconstruction. This work extends those studies in two ways. First, we assess scalability using Googles Quick, Draw! dataset, which includes over 300 classes and 100,000 instances per class. Second, we test EAMs rejection capability by storing only half of the classes and evaluating performance on the full dataset. Results confirm EAMs adaptability to large-scale scenarios and its effective rejection of novel stimuli, underscoring its potential as a robust and explainable AI model."
IEEE_SIAV_0014,Ownership Authentication and Clinical Data Backup in DICOM Images via Robust Watermarking and Binary Data Hiding,2025,A. A. Lopez-Martinez; E. Fragoso-Navarro; M. Cedillo-Hernandez; F. Garcia-Ugalde,"SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; Universidad Nacional Autonoma de Mexico, CDMX, Mexico",,979-8-3315-7442-0,,10.1109/icfsp67350.2025.11353575,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353575,SIAV,,Robust watermarking;Binary data hiding;DICOM imaging;Information security;Ownership authentication;Convolutional encoding,"Medical information is very important and delicate due to its relevance in clinical diagnosis, treatments, research and other commercial and non-commercial applications of governmental and private organizations. Recent advances in information and communication technologies have transformed the paradigm of medical data management, but also introduced new risks related to unauthorized access, manipulation, and distribution. To solve part of these problems, this paper proposes a method that employs two information security levels based on robust watermarking and binary data hiding, respectively. Firstly, clinical data is embedded into a logo using binary data hiding. Then, this logo is inserted into the spatial domain of a medical image through block segmentation, statistical information, and convolutional encoding for ownership authentication. Experimental results demonstrate logo robustness against JPEG DICOM compression in conjunction with aggressive attacks like cropping and copy-move, using bit error rate as a metric. The imperceptibility has been measured via peak signal-to-noise ratio and structural similarity index metrics."
IEEE_SIAV_0015,Exploratory Data Analysis and Classification of Hand Electromyographic Signals Using Classical Machine Learning Algorithms with Hyperparameters Optimization,2025,J. L. Garza Rivera; A. E. Godínez; D. T. Varela,"Universidad Da Vinci, CDMX, México; Universidad Da Vinci, CDMX, México; Facultad de Estudios Superiores Cuautitlán Universidad Nacional Autónoma de México Cuautitlan, Izcalli, México",,979-8-3315-8719-2,,10.1109/saibot67519.2025.00020,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344577,SIAV,,Classification algorithms;Data analysis;Feature extraction;Digital signal processing;Machine learning;Electromyography,"Digital signal processing involves recording a signal, making changes to it, and generating a new signal. In engineering, procedures have been developed to acquire signals and extract useful data from them. Once the characteristics have been extracted, they are classified using statistical and artificial intelligence methods. Understanding, comparing and using these characteristics is an important step before tackling massive data sets and deep learning algorithms. The limited capabilities of the embedded cards that can be included in EMG prostheses must also be considered. This paper proposes a basic exploratory analysis and the use of classical algorithms to decompose a set of EMG data. Various machine learning classification algorithms were evaluated, including multilayer perceptron neural networks, support vector machines (SVM), K-nearest neighbors (KNN), decision trees and random forests. The results were then compared using the accuracy, precision, recall, F1 score, and support value metrics. Classic machine learning algorithms are still an option for programming embedded systems that operate based on EMG signals. The quality and cleanliness of the data are as important as the choice of AI model."
IEEE_SIAV_0016,XR for educational anatomy: an Immersive human atlas with chatbot,2025,J. -F. Uhl; P. Reyes; C. Quihuis; P. Belchior; J. Jorge,"Director of the UNESCO Chair of Digital Anatomy, Paris Cité University, Paris, France; Universidad Nacional Autónoma de México, México City, México; Instituto Tecnológico y de Estudios Superiores de Monterrey, Mexico City, México; INESC-ID, Tagus Park, Porto Salvo, Portugal; UNESCO Chair on AI & VR, Instituto Superior Técnico, Av Rovisco Pais, Lisboa, Portugal",,979-8-3315-1484-6,,10.1109/vrw66409.2025.00205,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10972851,SIAV,,Extended Reality;Immersive Environments;Anatomy Education;Large Language Models;Cross Computing,"Immersive reality has emerged as a groundbreaking and promising approach for teaching anatomy, providing unique learning experiences while complementing traditional educational methods. Existing immersive software, such as Organon® and HoloLens®, offer valuable tools but remain limited in anatomical detail and interactivity. We present a novel educational approach: an immersive human atlas that integrates anatomical slices from the Visible Korean Human dataset (male and female) into a 3D environment. This platform enhances anatomical visualization and incorporates a Large Language Model (LLM) to support user interaction and understanding. By combining precise anatomical slices within the 3D model, the atlas provides an enriched and comprehensive learning experience for medical education."
IEEE_SIAV_0017,Human-robot physical interaction system as a tool for neurocognitive stimulation in children with ADHD in Mexico,2024,J. Aparicio-Juarez; O. A. Dominguez-Ramirez; G. Sepulveda-Cervantes; J. Garcia-Blancas; J. D. Ramirez-Zamora; E. A. Escotto-Cordova; I. Reyes-Hernandez,"Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Center for Technological Innovation and Development in Computing, National Polytechnic Institute, CDMX, Mexico; Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Faculty of Higher Studies Zaragoza, National Autonomous University of Mexico, CDMX, Mexico; Autonomous University of the State of Hidalgo, Pachuca, Hidalgo, Mexico",,979-8-3315-3339-7,,10.1109/comrob64055.2024.10777441,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10777441,SIAV,,ADHD;Biofeedback;HRpI;Neurophysiological Stimulation;Engram,"This research work promotes the use of an interactive virtual environment, with the purpose of strengthening neurocognitive stimulation in children with ADHD (Attention Deficit Hyperactivity Disorder), through a human-robot physical interaction system (HRpI); as well as establishing the conditions that allow the application of supervised and unsupervised machine learning techniques that favor diagnosis. Clinical evaluation strategies in care and treatment centers for neurodivergent children are based on the Diagnostic and Statistical Manual of Mental Disorders (DSM-5); however, not using integrated technological platforms with biofeedback and neurophysiological stimulation associated with each case study, which contributes to the improvement of the clinical procedure. The proposed HRpI system is constituted by a haptic device with the human operator (patient) in the control loop. The movement instructions are designed based on a clinical protocol that evaluates hand-eye coordination, based on virtual mazes to navigate with one or two upper limbs. The platform is configured with strategies: i) passive haptic guidance and ii) active haptic exploration. In the first case, the robot guides the human in the optimal solution, correcting the interactive forces that condition the presence of disturbances, and shape the required energy; and in the second case, the human voluntarily solves the maze, which implies that the velocity and instantaneous position are variable. Kinesthetic force feedback is based on a viscoelasticity model (spring-damper system) in both haptic interaction strategies. During the development of the task, the instrumentation of brain waves are correlated with the state of the robotic system (position, velocity, energy and instantaneous errors); all this for the evaluation of performance metrics that contribute to the diagnosis. The expected result corresponds to determining the engram in terms of duration and frequency in brain plasticity for self-regulation purposes of the neurodivergent patient; as well as its impact as a value proposition to the Continuous Improvement School Program (PEMC) of basic education institutions in Mexico."
IEEE_SIAV_0018,On the Privacy Guarantees of Differentially Private Stochastic Gradient Descent,2024,S. Asoodeh; M. Diaz,"Department of Computing and Software, McMaster University, Canada; IIMAS, Universidad Nacional Autónoma de México, Mexico",,979-8-3503-8284-6,2157-8117,10.1109/isit57864.2024.10619520,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10619520,SIAV,,Training;Privacy;Upper bound;Machine learning algorithms;Stochastic processes;Machine learning;Rendering (computer graphics),"Differentially Private Stochastic Gradient Descent (DP-SGD) is a widely adopted algorithm for privately training machine learning models. An inherent feature of this algorithm is the incorporation of gradient clipping to counteract the influence of individual samples during training. Nevertheless, the introduction of gradient clipping also introduces non-convexity into the problem, rendering it challenging to derive upper bounds on the privacy loss. In this paper, we establish effective upper bounds for the privacy loss of both projected DP-SGD and regularized DP-SGD, without relying on convexity or smoothness assumptions regarding the loss function. Our approach involves a direct analysis of the hockey-stick divergence between coupled stochastic processes through the application of nonlinear data processing inequalities."
IEEE_SIAV_0019,EEG-based Estimation of Cognitive Workload Across Multiple Tasks,2024,A. S. Mathews; N. Hirachan; C. Joseph; M. Ghahramani; J. Lopez-Aparicio; R. F. Rojas,"Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Faculty of Science, National Autonomous University of Mexico, Mexico City, Mexico; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia",,979-8-3503-7149-9,2694-0604,10.1109/embc53108.2024.10782830,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10782830,SIAV,,Support vector machines;Radio frequency;Accuracy;Protocols;Estimation;Nearest neighbor methods;Cognitive load;Electroencephalography;Safety;Reliability,"Key to the efficacy of working in high-risk environments is the reliable estimation of the human’s cognitive state for improving safety and to maintain high performance longer. In this study, we developed an experimental protocol in which participants completed three cognitive tasks under two different levels (High, Low) of workload. We then evaluated the effect of the different cognitive activities on EEG signals and its accuracy in predicting respective cognitive load. The analysis was conducted using well-known machine learning algorithms such as SVM, RF, and KNN. An average accuracy of 82.75% was obtained through the proposed SVM model to identify the participant’s cognitive workload level. The results obtained through this study indicated the efficacy of the EEG features in predicting the level of cognitive load irrespective of the activity. The proposed set of EEG features represents the cognitive indicators that form the basis for developments of augmented cognition systems in our future works."
IEEE_SIAV_0020,Detection of Optimal Echocardiographic Video Segments Using Deep Learning,2025,I. Perez-Ruiz; J. Perez-Gonzalez; A. Carrera-Pinzón; R. E.; R. H.; B. Y.; A. C. F.,Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas-UNAM; Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas-UNAM; Universidad Nacional de Colombia; Universidad Nacional de Colombia; Hospital Universitario Nacional de Colombia; Hospital Universitario Nacional de Colombia; Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas-UNAM,,979-8-3315-5456-9,,10.1109/sipaim67325.2025.11283345,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11283345,SIAV,,Deep learning;Training;Computer vision;Accuracy;Video sequences;Metadata;Transformers;Data augmentation;Reliability;Videos,"The identification of optimal echocardiographic video segments is a critical initial step for reliable cardiac function assessment. This study focuses on the development and evaluation of deep learning models for the automated classification of correct versus incorrect echocardiographic planes in a video sequence, specifically for Subcostal Four-Chamber (S4C) views. A dataset comprising 10 S4C studies was used, from which frames were extracted and preprocessed. Preprocessing included metadata removal, resizing to 224×224 pixels, and data augmentation. The resulting images were divided into training (2068 images per class), validation (517 images per class), and test (200 images per class) sets. Two convolutional neural network architectures, VGG-16 and Vision Transformer (ViT), were trained and evaluated. The VGG-16 model, trained for 30 epochs, achieved a test accuracy of 0.98 and an Area Under the ROC Curve (AUC) of 1.00. The Vision Transformer, trained for 30 epochs, yielded a test accuracy of 0.89 and an AUC of 0.97. These preliminary results demonstrate the potential of deep learning models, particularly VGG-16, to accurately identify optimal frames in echocardiographic video sequences."
IEEE_SIAV_0021,An Affordable Robotic Manipulation Platform with Flexible Gripper and Vision for AI-Driven Control,2025,I. Lopez-Juarez; K. I. Lopez-Valadez; R. Osorio-Comparan; L. A. Castillo-Barrientos; D. Arreguin-Jasso,"Mechatronics Department, Autonomous University of Yucatan (UADY), Merida, Mexico; Computer Systems Department, TecNM-Conkal, Merida, Mexico; DISCA IIMAS-UNAM, CDMX, Mexico; Consulting, IBM, Guadalajara, Mexico; Mechatronics Department, ITESM, Saltillo, Mexico",,979-8-3503-5736-3,2832-1537,10.1109/chilecon66915.2025.11475973,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11475973,SIAV,,Robotic Manipulation;Flexible Gripper;Object Recognition;MyCobot 280 Pi;Computer Vision;Low-Cost Robotics,"This paper presents the design and implementation of a low-cost, vision-guided robotic system for automated object recognition and manipulation. The platform integrates a MyCobot 280 Pi robotic arm with a custom 3D-printed, stepperactuated gripper featuring compliant TPU fingers. A fixed overhead camera provides real-time visual feedback, enabling HSV-based color segmentation and homographic transformation for accurate object localization within a $400 \text{mm} \times 400 \text{mm}$ workspace. Experimental results validate the system's ability to reliably detect, grasp, and relocate colored objects. Designed for flexibility and extensibility, the prototype supports research in AI-enhanced robotics, including one-shot learning with large language models (lLMs), tactile sensing, and closed-loop control strategies. Potential application areas include educational robotics, lab automation, light manufacturing, and AI-driven manipulation research."
IEEE_SIAV_0022,Tool-Assisted Annotation of Seafloor Sediment-Linked Features Using Weakly Supervised Semantic Segmentation,2025,S. Heidari; M. Rogers; J. Wang; D. A. S. Valdez; S. Schenone; G. Cunnington; P. Delmas; S. Thrush,"Institute of Marine Science, The University of Auckland, Auckland, New Zealand; Centre for Data Science and Artificial Intelligence, Victoria University of Wellington, Wellington, New Zealand; Intelligent Vision Systems Lab (IVSLab), The University of Auckland, Auckland, New Zealand; ICAT, UNAM, Mexico City, Mexico; Institute of Marine Science, The University of Auckland, Auckland, New Zealand; Institute of Marine Science, The University of Auckland, Auckland, New Zealand; Intelligent Vision Systems Lab (IVSLab), The University of Auckland, Auckland, New Zealand; Institute of Marine Science, The University of Auckland, Auckland, New Zealand",,979-8-3315-8654-6,2151-2205,10.1109/ivcnz67716.2025.11281825,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11281825,SIAV,,weakly supervised learning;semantic segmentation;few-shot learning;feature enhancement;self-supervised learning;seafloor sediment,"Pixel-wise labeling of seafloor imagery is highly time-consuming, limiting the scalability of benthic habitat monitoring. While existing underwater computer vision research has largely focused on visually prominent habitats, sediment-linked benthic features remain underexplored and lack annotated datasets. To address this gap, we propose a tool-assisted annotation framework based on weakly supervised semantic segmentation. The framework follows a three-phase pipeline: feature-based pseudo-mask generation, binary classspecific segmentation, and iterative multiclass segmentation with pseudo-mask expansion and affinity-field regularization. Applied to six ecologically important sediment features, the approach progressively improves pseudo-label quality while reducing reliance on dense expert annotations, providing a scalable solution that can accelerate the annotation of seafloor sediment features. Code is available at: https://github.com/shahrokh1106/seafloor-sediment-segmentation"
